,pos,MOXI_strength_rep1,MOXI_strength_rep2,MOXI_strength_rep3,LEVO_strength_rep1,LEVO_strength_rep2,LEVO_strength_rep3,GEMI_strength_rep1,GEMI_strength_rep2,GEMI_strength_rep3,CIP_strength_rep1,CIP_strength_rep2,CIP_strength_rep3,NOR_strength_rep1,NOR_strength_rep2,NOR_strength_rep3
17062,2720692,,,,0.103733799,0.091858346,0.050967835,,,,,,,,,
17063,2720877,,,,0.063849607,0.123992171,0.087597364,,,,,,,,,
17064,2721345,,,,0.542076831,0.364229695,0.365191533,,,,,,,0.425599355,0.188277927,0.13867183
17065,2721415,,,,0.183021919,0.182210464,0.191262847,,,,,,,,,
17066,2721442,,,,0.075070399,0.168592633,0.076294589,,,,,,,,,
17067,2722567,,,,0.217893125,0.347258441,0.189781704,,,,,,,0.89588034,0.300315767,0.239496922
17068,2722900,,,,0.061869835,0.043588985,0.046374026,,,,,,,,,
17069,2722942,,,,0.23162888,0.283529265,0.515990645,,,,,,,,,
17070,2724366,,,,0.439706401,0.790951991,0.538720951,0.20045144,0.209194153,0.22377381,0.332354045,0.114705401,0.441687591,,,
17071,2724442,,,,0.057650074,0.084465381,0.086191366,,,,,,,,,
17072,2724731,,,,0.075961761,0.046133843,0.084836396,,,,,,,,,
17073,2725156,,,,0.058829752,0.064587957,0.060771405,,,,,,,,,
17074,2725178,,,,0.13567136,0.120126519,0.082514049,,,,,,,,,
17075,2731991,,,,0.093295036,0.055777777,0.052901465,,,,,,,,,
17076,2732081,,,,0.123901007,0.131222755,0.100919748,0.097703357,0.120877232,0.084405631,,,,,,
17077,2733235,,,,0.141183119,0.103517806,0.278288698,,,,,,,,,
17078,2734839,,,,0.061716427,0.052549438,0.042420398,,,,,,,,,
17079,2735411,,,,0.042936796,0.085768831,0.048923937,,,,,,,,,
17080,2736444,,,,0.240213821,0.12797665,0.169370982,,,,,,,,,
17081,2739276,,,,0.497310579,0.571818671,0.378718377,,,,0.201544662,0.334949069,0.435049378,,,
17082,2740654,,,,0.050204313,0.072308021,0.057745614,,,,,,,,,
17083,2745206,,,,0.128071652,0.140071056,0.096131697,,,,,,,,,
17084,2745666,,,,0.135435468,0.073672315,0.090455372,,,,0.066198036,0.099321639,0.082160263,,,
17085,2746187,,,,0.1749157,0.14095024,0.20110959,,,,,,,0.070693994,0.134074482,0.087864718
17086,2747370,,,,0.129240019,0.217088142,0.090008747,,,,,,,,,
17087,2747519,,,,0.07612902,0.111719358,0.08968053,,,,,,,,,
17088,2748185,,,,0.062015215,0.065659452,0.047545375,,,,,,,,,
17089,2748637,,,,0.117980805,0.104919773,0.109521778,,,,,,,,,
17090,2751415,,,,0.050914079,0.04751041,0.063406264,,,,,,,,,
17091,2753502,,,,0.117240865,0.117994086,0.068550701,,,,,,,,,
17092,2755230,,,,0.053470902,0.048916037,0.060735509,,,,0.046873014,0.054909603,0.050921803,,,
17093,2757000,,,,0.19080154,0.072917475,0.090120954,,,,,,,,,
17094,2758666,,,,0.05694475,0.053459272,0.05048542,,,,,,,,,
17095,2762241,,,,0.067653058,0.046371019,0.047319736,,,,,,,,,
17096,2762785,,,,0.088079444,0.083728307,0.04788752,,,,,,,,,
17097,2765426,,,,0.074938991,0.064794811,0.092506619,,,,,,,,,
17098,2765801,,,,0.062991484,0.0496294,0.044939083,,,,,,,,,
17099,2768712,,,,0.231757846,0.273581291,0.183557303,,,,0.074209739,0.042781811,0.120129882,,,
17100,2768898,,,,0.075257121,0.075317723,0.086868636,,,,,,,,,
17101,2769246,,,,0.054352125,0.040114566,0.04994825,,,,,,,,,
17102,2770046,,,,0.091766781,0.154672584,0.12490942,,,,,,,,,
17103,2770437,,,,0.192894702,0.192901853,0.154129691,,,,0.152678427,0.086894246,0.215872423,,,
17104,2770758,,,,0.120113543,0.113604172,0.083719893,,,,0.073974835,0.085792261,0.14723624,,,
17105,2770869,,,,0.060580066,0.06631803,0.042537728,,,,,,,,,
17106,2775974,,,,0.044256962,0.085515708,0.055013692,,,,,,,,,
17107,2776114,,,,0.138097802,0.080486612,0.154306547,0.081091266,0.11171383,0.084070957,,,,,,
17108,2780329,,,,0.232442582,0.281469122,0.156173974,0.152092811,0.163520124,0.133341385,,,,,,
17109,2790333,,,,0.048946588,0.041565601,0.041670435,,,,,,,,,
17110,2791520,,,,0.288193469,0.430200862,0.208472362,0.180609208,0.123951244,0.172576284,,,,,,
17111,2792394,,,,0.142823938,0.200752988,0.202386523,,,,,,,,,
17112,2792842,,,,0.118953365,0.177982018,0.105265685,,,,,,,,,
17113,2793151,,,,0.07955478,0.226767587,0.065831336,,,,,,,,,
17114,2794511,,,,0.103574124,0.09103126,0.08529936,,,,,,,,,
17115,2794612,,,,0.07642949,0.18901895,0.090528578,0.050861486,0.061708744,0.053924911,,,,,,
17116,2796024,,,,0.081404305,0.164065049,0.127660915,,,,,,,,,
17117,2800398,,,,0.078730646,0.121382648,0.063171253,,,,0.095350763,0.072756579,0.12035974,,,
17118,2801103,,,,0.064804455,0.076798363,0.056775417,,,,,,,,,
17119,2801517,,,,0.087686953,0.06048664,0.040778884,,,,,,,,,
17120,2801572,,,,0.112359819,0.12066115,0.090229118,,,,0.062876418,0.119936464,0.113857151,,,
17121,2803210,,,,0.183989653,0.126107392,0.066820303,,,,,,,,,
17122,2808745,,,,0.11635311,0.141494215,0.081103618,,,,,,,,,
17123,2809953,,,,0.086717633,0.067353696,0.085512413,,,,,,,,,
17124,2810354,,,,0.120972735,0.079109875,0.089225783,,,,,,,,,
17125,2813021,,,,0.043755448,0.066789766,0.046677911,,,,,,,,,
17126,2813460,,,,0.048348847,0.055381376,0.04161551,,,,,,,,,
17127,2814003,,,,0.071826678,0.056245053,0.044475537,,,,,,,,,
17128,2814015,,,,0.041756717,0.058804976,0.049114663,,,,,,,,,
17129,2815296,,,,0.06385916,0.07969002,0.04164886,,,,,,,,,
17130,2815439,,,,0.104703602,0.084832269,0.129571494,,,,,,,,,
17131,2815451,,,,0.091235872,0.074176067,0.077638377,0.065705609,0.075699213,0.045617149,0.125630563,0.104398148,0.124266584,,,
17132,2816154,,,,0.138265126,0.114569363,0.083722904,,,,0.090389062,0.063005207,0.081333629,,,
17133,2817199,,,,0.126372603,0.137860734,0.089605643,,,,0.079008273,0.063840143,0.085747834,0.168580536,0.11505038,0.081557255
17134,2817924,,,,0.090143723,0.049972602,0.062819932,,,,,,,,,
17135,2819398,,,,0.051618261,0.051158618,0.054219329,,,,,,,,,
17136,2819491,,,,0.152129984,0.221134064,0.122998834,,,,,,,,,
17137,2820837,,,,0.091559564,0.126566033,0.104040048,,,,,,,,,
17138,2820981,,,,0.180336619,0.172683493,0.097986675,,,,,,,,,
17139,2821849,,,,0.062203414,0.076151829,0.04426946,,,,,,,,,
17140,2823271,,,,0.057509757,0.119492428,0.051589539,,,,,,,,,
17141,2824558,,,,0.086035379,0.070720471,0.052778129,,,,,,,,,
17142,2826079,,,,0.114761177,0.183606746,0.126042801,0.042731268,0.052079053,0.059683677,,,,,,
17143,2828574,,,,0.103230894,0.095533026,0.07700006,,,,0.066501013,0.0625275,0.072853198,,,
17144,2833950,,,,0.051545926,0.102879881,0.048640168,,,,,,,,,
17145,2833986,,,,0.060022821,0.051188593,0.054106189,,,,,,,,,
17146,2834759,,,,0.057813174,0.045980374,0.042386294,,,,,,,,,
17147,2835022,,,,0.071346005,0.099571178,0.081830816,,,,,,,,,
17148,2835820,,,,0.211270056,0.111064394,0.059225769,,,,,,,,,
17149,2835990,,,,0.567110371,0.652342392,0.290630222,0.309943383,0.354571368,0.332686401,0.283391886,0.162756361,0.402652425,,,
17150,2838787,,,,0.055795553,0.056770118,0.042225756,,,,,,,,,
17151,2838969,,,,0.06307583,0.106647429,0.04034072,,,,,,,,,
17152,2840311,,,,0.069158473,0.05259268,0.047790131,,,,,,,,,
17153,2840818,,,,0.151166746,0.088927475,0.06967009,,,,0.068602442,0.048590918,0.082585471,,,
17154,2842011,,,,0.057999488,0.058914788,0.041970077,,,,,,,,,
17155,2843337,,,,0.139642557,0.090574211,0.09462574,0.12774292,0.043698617,0.074305384,,,,,,
17156,2843489,,,,0.138710633,0.061177913,0.07259063,,,,0.077738386,0.0753752,0.066725597,,,
17157,2843946,,,,0.437835752,0.540227719,0.3281158,,,,0.21660634,0.192561508,0.316789859,0.070516375,0.052884607,0.073287455
17158,2844947,,,,0.064293692,0.052561627,0.040729302,,,,,,,,,
17159,2845481,,,,0.044834367,0.057433289,0.051253545,,,,,,,,,
17160,2846536,,,,0.056529511,0.082508031,0.049926285,,,,,,,,,
17161,2846755,,,,0.14073969,0.158011904,0.136825587,,,,,,,,,
17162,2847587,,,,0.12720615,0.088599977,0.052909568,,,,,,,,,
17163,2847864,,,,0.127747919,0.137515364,0.11322563,,,,0.097740503,0.059345452,0.116326603,,,
17164,2847909,,,,0.040625409,0.12749709,0.067995671,0.081720052,0.13042116,0.076315098,0.11993012,0.09023941,0.185380026,,,
17165,2848206,,,,0.099498258,0.123428515,0.048603305,,,,,,,,,
17166,2848718,,,,0.069946944,0.066949254,0.044794356,,,,,,,,,
17167,2849189,,,,0.060342489,0.06793906,0.050506015,,,,,,,,,
17168,2850330,,,,0.108176408,0.11064879,0.076395684,,,,,,,,,
17169,2852915,,,,0.059659701,0.105814894,0.079290102,,,,,,,,,
17170,2853095,,,,0.044992458,0.065180187,0.062001346,,,,0.062117434,0.040984397,0.099016339,,,
17171,2853118,,,,0.063840909,0.080333035,0.04481198,0.070550158,0.087386987,0.07458271,,,,,,
17172,2853738,,,,0.047689219,0.064245252,0.053209382,,,,,,,,,
17173,2855184,,,,0.064453948,0.054638505,0.060529544,,,,,,,,,
17174,2862643,,,,0.056109807,0.052354857,0.042806523,,,,,,,,,
17175,2862997,,,,0.042107732,0.067124535,0.044450539,,,,,,,,,
17176,2863109,,,,0.111895152,0.136207175,0.067988926,,,,0.147205656,0.126982236,0.176704969,,,
17177,2865179,,,,0.100480684,0.143338858,0.093723155,0.094555406,0.101374352,0.108257407,,,,,,
17178,2865239,,,,0.088301695,0.175784484,0.069885676,,,,,,,,,
17179,2866040,,,,0.046362213,0.067368482,0.048425811,,,,,,,,,
17180,2866407,,,,0.093885373,0.170689479,0.089541944,0.071852171,0.115073606,0.050324393,0.070027124,0.054948267,0.122923934,0.057532652,0.064418903,0.069128292
17181,2867779,,,,0.106505303,0.1511076,0.10956383,,,,0.090779765,0.049807958,0.156128335,,,
17182,2868393,,,,0.24704352,0.199698987,0.212284718,,,,,,,,,
17183,2870791,,,,0.075931569,0.087302143,0.106427292,,,,,,,,,
17184,2871666,,,,0.251155969,0.174986935,0.127145293,,,,,,,,,
17185,2871797,,,,0.905947316,0.755360592,0.605829636,,,,,,,,,
17186,2872817,,,,0.105279542,0.12158156,0.114873209,,,,,,,,,
17187,2872865,,,,0.080459399,0.07047902,0.044424768,,,,,,,,,
17188,2873051,,,,0.043811366,0.051446558,0.0489837,,,,,,,,,
17189,2874608,,,,0.12894359,0.156742103,0.052607019,,,,,,,,,
17190,2878936,,,,0.222472342,0.10990192,0.062155845,,,,,,,,,
17191,2879950,,,,0.044655788,0.094229736,0.049226182,0.050215217,0.073255768,0.043860256,,,,,,
17192,2880910,,,,0.085987951,0.148285333,0.071228404,,,,,,,,,
17193,2882336,,,,0.100076499,0.175637006,0.089894367,,,,0.108283645,0.152619196,0.129332229,,,
17194,2885104,,,,0.065243952,0.066194104,0.057552643,,,,,,,,,
17195,2889984,,,,0.198401296,0.115181681,0.05902464,,,,,,,,,
17196,2890041,,,,0.059506111,0.083528562,0.047649416,,,,,,,,,
17197,2890547,,,,0.134291073,0.101486018,0.053639476,,,,,,,,,
17198,2891908,,,,0.073049608,0.053445334,0.085782246,,,,,,,,,
17199,2892932,,,,0.150937908,0.104549277,0.074406083,,,,,,,,,
17200,2893431,,,,0.129700616,0.141946276,0.105290306,0.071845831,0.065866742,0.065784039,,,,,,
17201,2893504,,,,0.143220534,0.178477773,0.118667583,0.083475147,0.061850339,0.070262777,,,,,,
17202,2895582,,,,0.106567073,0.056492531,0.04944401,,,,,,,,,
17203,2895985,,,,0.04107635,0.044814165,0.070050662,,,,0.067408198,0.060408163,0.089089099,,,
17204,2897632,,,,0.142201707,0.144826829,0.132812939,,,,,,,,,
17205,2898893,,,,0.0829824,0.077457052,0.067110215,,,,,,,,,
17206,2901769,,,,0.065416409,0.080163145,0.045349119,,,,,,,,,
17207,2902212,,,,0.120799259,0.148416188,0.08457821,0.166495429,0.202354297,0.181874953,,,,,,
17208,2904248,,,,0.064486957,0.105907567,0.042870152,,,,,,,,,
17209,2905323,,,,0.064037942,0.088958643,0.091462651,0.049937657,0.0494595,0.044022986,,,,,,
17210,2907500,,,,0.145936304,0.122536516,0.089893208,,,,,,,,,
17211,2909207,,,,0.072942498,0.059104572,0.057091226,,,,,,,,,
17212,2909434,,,,0.080209077,0.106386085,0.055662426,,,,,,,,,
17213,2909539,,,,0.068823948,0.06845148,0.042198128,,,,,,,,,
17214,2912964,,,,0.050551266,0.066151271,0.043127603,,,,,,,,,
17215,2913707,,,,0.045338903,0.066088875,0.053948863,,,,,,,,,
17216,2913749,,,,0.087037091,0.107145408,0.09039651,,,,0.06656267,0.056938973,0.066616263,,,
17217,2914193,,,,0.126065075,0.092032445,0.073961017,,,,,,,,,
17218,2914362,,,,0.044917544,0.05739849,0.044427417,,,,,,,,,
17219,2916698,,,,0.155606437,0.077761034,0.112626684,,,,0.068338334,0.097578636,0.10364406,,,
17220,2920157,,,,0.124420338,0.081623906,0.054183694,,,,,,,,,
17221,2920368,,,,0.044166034,0.041776038,0.057472131,,,,,,,,,
17222,2923153,,,,0.221514385,0.115355125,0.052613459,,,,,,,,,
17223,2923617,,,,0.06574564,0.087953193,0.06197132,,,,,,,,,
17224,2923854,,,,0.057386741,0.065324711,0.048669825,,,,,,,,,
17225,2924107,,,,0.076876035,0.119510639,0.120690044,,,,,,,,,
17226,2927282,,,,0.153453266,0.208022443,0.08497767,0.050198348,0.09490158,0.065249196,0.066184082,0.058007828,0.085225071,,,
17227,2927600,,,,0.262085733,0.135625883,0.105139638,,,,0.063511705,0.129262287,0.076382534,,,
17228,2928560,,,,0.062079338,0.075120189,0.040995788,,,,,,,,,
17229,2928854,,,,0.059877304,0.079566561,0.089012264,,,,,,,,,
17230,2930801,,,,0.063830877,0.089237014,0.065622665,,,,,,,,,
17231,2930886,,,,0.141718112,0.208262185,0.080684452,0.211449056,0.168586031,0.107257879,,,,,,
17232,2932092,,,,0.323465262,0.432593915,0.27820432,,,,0.331104582,0.26476523,0.434818101,,,
17233,2932103,,,,0.155380002,0.124317571,0.059528687,,,,,,,,,
17234,2933364,,,,0.164880382,0.16369397,0.09974397,,,,,,,,,
17235,2934228,,,,0.064999483,0.11745783,0.136948944,,,,,,,,,
17236,2935280,,,,0.087431435,0.105191552,0.057213386,,,,,,,,,
17237,2936497,,,,0.071105362,0.080930497,0.055674915,,,,,,,,,
17238,2936991,,,,0.054989944,0.060573918,0.049435278,,,,,,,,,
17239,2939302,,,,0.075465092,0.045415901,0.048936333,,,,,,,,,
17240,2940159,,,,0.041099006,0.060433201,0.046118884,,,,,,,,,
17241,2941879,,,,0.083780931,0.091001245,0.093685773,,,,0.061609224,0.046154925,0.082550855,,,
17242,2943479,,,,0.065920883,0.041295091,0.04056065,,,,,,,,,
17243,2945386,,,,0.107842975,0.067059537,0.04857368,,,,,,,,,
17244,2946526,,,,0.120417045,0.054930114,0.076176952,,,,,,,,,
17245,2946782,,,,0.04788793,0.058243258,0.055195986,0.115895742,0.102229229,0.077415422,,,,,,
17246,2950020,,,,0.066682772,0.104943351,0.061552111,,,,,,,,,
17247,2950819,,,,0.087749293,0.087697573,0.090077745,,,,,,,,,
17248,2951133,,,,0.092385662,0.071566094,0.092572938,0.096589556,0.047299888,0.077975606,,,,,,
17249,2951501,,,,0.117155841,0.183543661,0.074062778,,,,,,,,,
17250,2952475,,,,0.093641951,0.150059734,0.095169772,,,,,,,,,
17251,2954001,,,,0.063456787,0.063816618,0.106822669,,,,,,,,,
17252,2954703,,,,0.054454358,0.055341288,0.051156746,,,,0.070481544,0.047013623,0.070559394,,,
17253,2955368,,,,0.048050666,0.096107424,0.059284841,,,,,,,,,
17254,2955708,,,,0.121886108,0.104599562,0.060329683,,,,,,,,,
17255,2955975,,,,0.045313983,0.053830064,0.04332097,,,,,,,,,
17256,2956789,,,,0.055112694,0.08910207,0.055590257,,,,,,,,,
17257,2957272,,,,0.077046883,0.078330058,0.069915931,,,,,,,,,
17258,2957569,,,,0.091145216,0.106122741,0.073146605,,,,,,,,,
17259,2959118,,,,0.06540479,0.053602647,0.153703007,,,,,,,,,
17260,2959988,,,,0.118101465,0.162516928,0.113526658,,,,,,,,,
17261,2960766,,,,0.066793909,0.0580923,0.043813375,,,,,,,,,
17262,2960774,,,,0.271974372,0.098457525,0.04406706,0.181208157,0.170027502,0.382065539,,,,,,
17263,2960787,,,,0.143698868,0.063671744,0.076620698,,,,,,,,,
17264,2962209,,,,0.047861988,0.044382602,0.04517502,,,,,,,,,
17265,2962281,,,,0.126115132,0.173280131,0.109848901,,,,,,,,,
17266,2964097,,,,0.058278453,0.063951258,0.069489453,,,,,,,,,
17267,2964721,,,,0.095806525,0.073214987,0.072188642,,,,,,,,,
17268,2965610,,,,0.088240286,0.104259154,0.045325902,,,,,,,,,
17269,2966472,,,,0.04078169,0.041476607,0.071682211,,,,,,,,,
17270,2967869,,,,0.236728855,0.139103836,0.155076932,,,,,,,,,
17271,2968428,,,,0.072290648,0.060410368,0.057172363,,,,,,,,,
17272,2970889,,,,0.101558685,0.098831275,0.053266361,,,,,,,,,
17273,2971689,,,,0.069851694,0.087290614,0.083999199,,,,,,,,,
17274,2973097,,,,0.116832662,0.146585766,0.076375514,0.064455264,0.056611862,0.087561554,,,,,,
17275,2974411,,,,0.070190792,0.113013178,0.109529103,,,,,,,,,
17276,2977174,,,,0.044114232,0.052000754,0.058457716,,,,,,,,,
17277,2977285,,,,0.075098369,0.063717132,0.047436336,,,,0.04940363,0.051749039,0.078598808,,,
17278,2977726,,,,0.083109152,0.09267896,0.081501024,,,,,,,,,
17279,2980068,,,,0.054024629,0.063036331,0.040161264,,,,0.047255988,0.047436862,0.046106964,,,
17280,2981159,,,,0.066565237,0.063108174,0.061021978,,,,,,,,,
17281,2981953,,,,0.115540986,0.122620439,0.094952083,0.094920045,0.092356502,0.072333189,0.18863316,0.169918079,0.256882424,,,
17282,2982901,,,,0.070106001,0.083908303,0.048042195,,,,0.086716232,0.082960529,0.064232999,,,
17283,2983643,,,,0.075500557,0.057167228,0.041011758,,,,,,,,,
17284,2985054,,,,0.114228072,0.108818307,0.072282393,0.041952714,0.059471308,0.08265363,0.062480585,0.047645976,0.106198302,,,
17285,2998104,,,,0.109435467,0.062516238,0.057437925,,,,,,,,,
17286,2999784,,,,0.131311708,0.116151484,0.080024679,,,,,,,,,
17287,3000496,,,,0.062601519,0.091699316,0.045205699,,,,,,,,,
17288,3000638,,,,0.155979855,0.191064669,0.113472722,,,,,,,,,
17289,3001304,,,,0.052734088,0.068078172,0.062532958,0.055641672,0.06456914,0.07961097,,,,,,
17290,3009120,,,,0.052890752,0.046762464,0.046954862,,,,,,,,,
17291,3010300,,,,0.053344061,0.066391553,0.07559666,,,,,,,,,
17292,3010369,,,,1.648389727,1.070191013,0.973103231,1.564037207,1.208456553,1.302119426,0.571535826,0.448544548,0.707799422,,,
17293,3010560,,,,0.067080806,0.103447277,0.05714024,0.098404752,0.089101935,0.052487728,,,,,,
17294,3010861,,,,0.156695771,0.119304256,0.105620774,0.040875256,0.058757507,0.061061677,,,,,,
17295,3011574,,,,0.042353687,0.079807196,0.054993847,,,,,,,,,
17296,3013012,,,,0.122519744,0.129766408,0.073027037,,,,,,,,,
17297,3014037,,,,0.093787856,0.089090539,0.050969661,,,,,,,,,
17298,3017298,,,,0.067291468,0.076651343,0.057641857,,,,,,,,,
17299,3017403,,,,0.059951415,0.075197568,0.049528464,,,,,,,,,
17300,3017556,,,,0.12170432,0.140813352,0.128151349,,,,,,,,,
17301,3018179,,,,0.098093476,0.082797651,0.050325019,,,,,,,,,
17302,3018449,,,,0.059594681,0.129859442,0.069357754,,,,,,,,,
17303,3019545,,,,0.226578496,0.253559127,0.160028955,,,,,,,,,
17304,3019804,,,,0.142357009,0.098379783,0.067568191,,,,,,,,,
17305,3020054,,,,0.05388791,0.048751094,0.042874877,,,,,,,,,
17306,3021201,,,,0.062763852,0.058898048,0.060232563,0.091297029,0.123926185,0.052576163,,,,,,
17307,3021894,,,,0.078365072,0.119993225,0.068547781,,,,,,,,,
17308,3022456,,,,0.048943913,0.060260507,0.057879545,,,,,,,,,
17309,3022895,,,,0.183516868,0.138195295,0.124027696,,,,0.080168026,0.101474167,0.058947101,,,
17310,3023215,,,,0.049082316,0.058101924,0.04306174,,,,0.06106396,0.050300018,0.063022847,,,
17311,3026738,,,,0.09077445,0.079767694,0.071768772,,,,,,,,,
17312,3028531,,,,0.262425277,0.153580643,0.065419369,,,,0.172957586,0.179435894,0.220477607,0.436543767,0.181738175,0.100454338
17313,3028813,,,,0.052261848,0.042649609,0.041465007,,,,,,,,,
17314,3030035,,,,0.04425005,0.080384,0.05973836,,,,,,,,,
17315,3030835,,,,0.131719042,0.158982604,0.098343055,,,,,,,,,
17316,3031560,,,,0.0664355,0.057465547,0.052658057,,,,,,,,,
17317,3033666,,,,0.067476709,0.046467233,0.044210282,,,,,,,,,
17318,3034522,,,,0.09821413,0.08491138,0.067736762,,,,,,,,,
17319,3035843,,,,0.087084673,0.092705812,0.046814343,,,,,,,,,
17320,3036229,,,,0.046967332,0.050730392,0.052895613,,,,,,,,,
17321,3036672,,,,0.096221222,0.120143395,0.083625769,,,,,,,,,
17322,3037001,,,,0.331838955,0.32078654,0.253472813,,,,0.200861188,0.16135504,0.195975894,,,
17323,3037509,,,,0.089111175,0.061827241,0.066651514,,,,,,,,,
17324,3038414,,,,0.089141672,0.123461237,0.141109017,,,,,,,,,
17325,3038657,,,,0.090743493,0.087631351,0.042764221,,,,,,,,,
17326,3039211,,,,0.054860039,0.06114597,0.064713989,,,,,,,,,
17327,3039745,,,,0.060413637,0.124997483,0.117685278,0.145924562,0.188022462,0.097541121,,,,,,
17328,3040751,,,,0.071779327,0.046259358,0.079141021,,,,,,,,,
17329,3040817,,,,0.618446042,0.619011119,0.515360735,0.090672724,0.102554904,0.144030643,0.214861393,0.2703265,0.402231072,0.126447835,0.18282717,0.079959138
17330,3043623,,,,0.345693065,0.47755399,0.795989112,,,,0.160092428,0.506221354,0.231195572,0.118752625,0.301984077,0.097864679
17331,3044499,,,,0.051628218,0.073362849,0.101738038,,,,,,,,,
17332,3044522,,,,0.050397594,0.074277683,0.070097213,,,,,,,,,
17333,3044759,,,,0.093181317,0.070265638,0.048543268,,,,,,,,,
17334,3045393,,,,0.04472802,0.046614033,0.044810672,,,,,,,,,
17335,3046043,,,,0.151895421,0.199452472,0.192064129,,,,,,,,,
17336,3047351,,,,0.106250386,0.147697064,0.088737212,,,,,,,,,
17337,3047472,,,,0.164180786,0.169784617,0.107723576,0.104005873,0.086668136,0.080635736,,,,,,
17338,3047775,,,,0.055290333,0.084740139,0.054893547,,,,0.064863511,0.082308908,0.118886667,,,
17339,3047853,,,,0.073397033,0.05133933,0.054138569,,,,,,,,,
17340,3047919,,,,0.063240156,0.08350307,0.069530799,,,,,,,,,
17341,3047937,,,,0.091579186,0.090684314,0.045630351,,,,,,,,,
17342,3051488,,,,0.111471326,0.115307602,0.061333611,,,,,,,,,
17343,3052504,,,,0.125022014,0.084487542,0.060238156,,,,0.084237686,0.058801019,0.121823765,,,
17344,3052896,,,,0.066663211,0.047155264,0.04779906,,,,,,,,,
17345,3053512,,,,0.088662731,0.106460959,0.05311355,,,,,,,,,
17346,3055195,,,,0.098060436,0.119573141,0.091318364,,,,,,,,,
17347,3055253,,,,0.167709998,0.167088672,0.141318185,,,,,,,,,
17348,3056063,,,,0.068076173,0.06584549,0.06731397,,,,0.053110493,0.049820212,0.066631191,,,
17349,3056347,,,,0.121967455,0.087516492,0.051378405,,,,,,,,,
17350,3060429,,,,0.074833086,0.042744133,0.042082096,,,,,,,,,
17351,3060468,,,,0.097262049,0.092777455,0.087694116,,,,,,,,,
17352,3060850,,,,0.194306809,0.130076545,0.223755388,,,,0.055748288,0.075103594,0.069259148,,,
17353,3063144,,,,0.052707767,0.062143188,0.18218601,,,,,,,,,
17354,3063353,,,,0.053211889,0.063789997,0.105965035,,,,,,,,,
17355,3068605,,,,0.062947889,0.063029836,0.044150174,,,,0.04477737,0.046962731,0.055610005,,,
17356,3068993,,,,0.040825652,0.05426558,0.144094586,0.361098441,0.381559162,0.240580109,,,,,,
17357,3069014,,,,0.259875947,0.270318732,0.1344313,,,,,,,,,
17358,3069084,,,,0.064916091,0.065817372,0.053375815,,,,,,,,,
17359,3069714,,,,0.07490256,0.069331892,0.051003595,,,,,,,,,
17360,3072048,,,,0.085763616,0.059248497,0.087164251,,,,,,,,,
17361,3073388,,,,0.31996155,0.366029914,0.13063559,,,,,,,,,
17362,3073471,,,,0.065489465,0.050795893,0.079892581,,,,,,,,,
17363,3074562,,,,0.187550319,0.205728385,0.156614246,,,,,,,,,
17364,3075333,,,,0.068702801,0.077254854,0.045162885,,,,,,,,,
17365,3076838,,,,0.080382577,0.08136406,0.047590999,,,,,,,,,
17366,3080084,,,,0.10386549,0.069878254,0.099221722,,,,0.061950201,0.093679275,0.097089357,0.153047347,0.140518016,0.08057165
17367,3080980,,,,0.061939198,0.087656623,0.050411746,,,,,,,,,
17368,3081196,,,,0.050727096,0.046999863,0.042622252,,,,,,,,,
17369,3083427,,,,0.248726158,0.167144023,0.1543135,,,,,,,,,
17370,3084317,,,,0.130442182,0.125498886,0.103819433,,,,,,,,,
17371,3084473,,,,0.140390758,0.151536162,0.209257143,,,,0.106017821,0.226880349,0.188599277,0.088965544,0.299401833,0.117104214
17372,3085616,,,,0.206955184,0.100514435,0.082769395,,,,,,,,,
17373,3086977,,,,0.632712019,0.228676825,0.18239205,,,,0.161839398,0.345981947,0.238945489,0.32518503,0.282999012,0.088308377
17374,3089216,,,,0.120721066,0.133978473,0.151504208,,,,,,,,,
17375,3092447,,,,0.115445231,0.09910279,0.050331825,,,,,,,,,
17376,3095680,,,,0.117325123,0.150099646,0.085642293,,,,,,,,,
17377,3096422,,,,0.217140844,0.112302088,0.089926405,0.091978585,0.052847857,0.058330936,0.13851354,0.171586545,0.113237009,,,
17378,3102625,,,,0.087899907,0.196061702,0.141943223,0.097312403,0.133005231,0.064987348,,,,,,
17379,3105821,,,,0.112019311,0.048682047,0.056221658,,,,,,,,,
17380,3106129,,,,0.095408757,0.054075862,0.098767229,,,,,,,,,
17381,3106162,,,,0.132601493,0.174803645,0.070301611,,,,0.191770363,0.121259412,0.207822328,,,
17382,3107253,,,,0.041152092,0.062197739,0.052482951,,,,,,,,,
17383,3108518,,,,0.115581799,0.141215313,0.056464157,,,,,,,,,
17384,3115007,,,,0.15718992,0.118148784,0.100448937,,,,,,,,,
17385,3115020,,,,0.075756801,0.082155161,0.040728068,,,,,,,,,
17386,3115193,,,,0.070082986,0.100740502,0.056620378,,,,,,,,,
17387,3115568,,,,0.09853865,0.099032346,0.060242055,,,,,,,,,
17388,3115757,,,,0.107385145,0.106464337,0.063870688,0.065230004,0.05543094,0.057383169,0.053611888,0.06659658,0.041057819,,,
17389,3116382,,,,0.178774862,0.119690813,0.076359193,,,,,,,,,
17390,3117237,,,,0.088694263,0.094418942,0.046600586,,,,,,,,,
17391,3117245,,,,0.040859122,0.04326258,0.05322875,0.107609067,0.11367816,0.094404432,,,,,,
